T_B_SCR,T_SCR_T1,T_SCR_T2,T_SCR_T3,T_SCR_T4,T_SCR_T5,T_A_SCR,,NO,NO2,N2O,H2O,NH3,,DTIUreaflowdmnd,DTIUreaflowsubm,,PTScrureamassflow,PTUreaflowdesired,,PTScrmassflow
?C,?C,?C,?C,?C,?C,?C,,ppm,ppm,ppm,ppm,ppm,,Real,Real,,Real,Real,,Real
Raw,Raw,Raw,Raw,Raw,Raw,Raw,,Raw,Raw,Raw,Raw,Raw,,Raw,Raw,,Raw,Raw,,Raw
189.6643211,193.7478371,-271.5107821,193.6570176,194.4867359,-271.0875332,172.6507552,,144.8,4.33,7.63,0,0.07,,70,1,,69.4375,70,,18.71875
189.6643211,193.7478371,-271.5107821,193.6108869,194.4405998,-271.0875332,172.6507552,,148.4,4.08,7.71,0,0.25,,70,1,,69.4375,70,,18.6875
189.6643211,193.7247664,-271.5107821,193.5647561,194.3713956,-271.0875332,172.6507552,,143.5,4.27,7.73,0,0.11,,70,1,,69.4375,70,,18.75
189.6643211,193.678625,-271.5107821,193.5416907,194.2791234,-271.0875332,172.6046351,,141.1,4.24,7.87,0,-0.1,,70,1,,69.4375,70,,18.71875
189.6643211,193.6555543,-271.5107821,193.5416907,194.2560554,-271.0875332,172.5354549,,146.1,4.16,7.84,0,0.08,,70,1,,69.4375,70,,18.71875
189.6643211,193.6324836,-271.5107821,193.380233,194.1176471,-271.0875332,172.5123948,,143,4.04,8.02,0,0.17,,70,1,,69.4375,70,,18.71875
189.6643211,193.6094129,-271.5107821,193.380233,194.094579,-271.0875332,172.4432146,,141,3.72,7.48,0,0.05,,70,1,,69.4375,70,,18.71875
189.6643211,193.6094129,-271.5107821,193.4032984,194.071511,-271.0875332,172.4432146,,144.9,4.4,8.12,0,-0.03,,70,1,,69.4375,70,,18.71875
189.433614,193.6094129,-271.5107821,193.4032984,194.0484429,-271.0875332,172.4432146,,147.1,3.21,7.68,0,0.12,,70,1,,69.4375,70,,18.75
189.4105433,193.5632714,-271.5107821,193.4032984,193.9792388,-271.0875332,172.4432146,,140,4.21,7.87,0,-0.21,,70,1,,69.4375,70,,18.71875
189.4105433,193.5402007,-271.5107821,193.380233,193.9561707,-271.0875332,172.4201545,,142.1,4.17,8.37,0,0.01,,70,1,,69.4375,70,,18.71875
189.4105433,193.51713,-271.5107821,193.3571676,193.9561707,-271.0875332,172.3048541,,140.8,3.63,7.8,0,0.1,,70,1,,69.4375,70,,18.71875
189.4797555,193.4940593,-271.5107821,193.3341022,193.9100346,-271.0875332,172.2817941,,141.7,3.77,7.62,0,0.18,,70,1,,69.4375,70,,18.6875
189.5258969,193.4940593,-271.5107821,193.3341022,193.8869666,-271.0875332,172.2817941,,141.3,3.41,8.04,0,0.16,,70,1,,69.4375,70,,18.71875
189.5489676,193.4940593,-271.5107821,193.3110368,193.8177624,-271.0875332,172.2126139,,142,3.98,7.74,0,0.28,,70,1,,69.4375,70,,18.71875
189.5720383,193.4709886,-271.5107821,193.3110368,193.8177624,-271.0875332,172.1895538,,142,3.34,8.36,0,0.24,,70,1,,69.4375,70,,18.71875
189.5720383,193.4709886,-271.5107821,193.264906,193.7946943,-271.0875332,172.1895538,,141.1,3.08,7.79,0,0.54,,70,1,,69.4375,70,,18.71875
189.5028262,193.4479179,-271.5107821,193.2418406,193.7485582,-271.0875332,172.1664937,,141.1,3.46,7.63,0,-0.08,,70,1,,69.4375,70,,18.6875
189.4797555,193.4248472,-271.5107821,193.2187752,193.7254902,-271.0875332,172.1434336,,142.8,3.88,8.14,0,0.1,,70,1,,69.4375,70,,18.71875
189.4566847,193.4017764,-271.5107821,193.1726444,193.5640138,-271.0875332,172.1203736,,137.1,3.75,7.83,0,0.32,,70,1,,70.03125,70,,18.6875
189.3413312,193.4017764,-271.5107821,193.1034483,193.5409458,-271.0875332,172.1203736,,140.4,3.92,7.79,0,0.34,,70,1,,69.4375,70,,18.6875
189.3413312,193.3787057,-271.5107821,193.1034483,193.5409458,-271.0875332,172.1203736,,138.5,3.92,7.97,0,0,,70,1,,70.03125,70,,18.6875
189.3413312,193.3325643,-271.5107821,193.1034483,193.5409458,-271.0875332,172.1203736,,139.3,2.78,7.85,0,0.4,,70,1,,70.03125,70,,18.6875
189.433614,193.3094936,-271.5107821,193.0803829,193.4717416,-271.0875332,172.0742534,,136.9,3.31,7.84,0,0.14,,70,1,,70.03125,70,,18.6875
189.4566847,193.3094936,-271.5107821,193.0803829,193.4486736,-271.0875332,172.0050732,,140.3,3.79,7.67,0,0.18,,70,1,,70.03125,70,,18.6875
189.4797555,193.2864229,-271.5107821,193.0342521,193.4486736,-271.0875332,171.9820131,,137.2,3.89,7.65,0,0.11,,70,1,,70.03125,70,,18.6875
189.5489676,193.2864229,-271.5107821,193.0111867,193.3794694,-271.0875332,171.9128329,,136.4,3.7,8.4,0,0.14,,70,1,,70.03125,70,,18.6875
189.6181797,193.2864229,-271.5107821,193.0111867,193.3564014,-271.0875332,171.8897729,,136.8,3.17,7.3,0,0.27,,70,1,,70.03125,70,,18.6875
189.6412504,193.2864229,-271.5107821,193.0111867,193.3564014,-271.0875332,171.8897729,,136.7,3.38,7.93,0,0.35,,70,1,,70.03125,70,,18.6875
189.6643211,193.2864229,-271.5107821,193.0111867,193.3564014,-271.0875332,171.8897729,,137,2.7,7.75,0,0.29,,70,1,,70.6875,70,,18.6875
189.6643211,193.2633522,-271.5107821,192.9881213,193.3564014,-271.0875332,171.8897729,,138,2.47,7.85,0,-0.04,,70,1,,70.6875,70,,18.6875
189.6643211,193.2633522,-271.5107821,192.9650559,193.2871972,-271.0875332,171.8205926,,134.2,3.39,7.42,0,-0.18,,70,1,,70.6875,70,,18.71875
189.6643211,193.2633522,-271.5107821,192.9650559,193.2641292,-271.0875332,171.7975326,,137.6,2.47,7.71,0,0.07,,70,1,,70.6875,70,,18.625
189.6412504,193.2633522,-271.5107821,192.9650559,193.2179931,-271.0875332,171.7975326,,136.5,2.92,7.83,0,0.39,,70,1,,70.6875,70,,18.6875
189.6412504,193.2633522,-271.5107821,192.9419905,193.2179931,-271.0875332,171.7975326,,136.3,2.57,8.42,0,0.39,,70,1,,70.6875,70,,18.6875
189.5028262,193.19414,-271.5107821,192.849729,193.194925,-271.0875332,171.7975326,,133.2,2.95,8.4,0,0.22,,70,1,,70.6875,70,,18.6875
189.4797555,193.1710693,-271.5107821,192.849729,193.1487889,-271.0875332,171.6361121,,136.7,2.82,8.13,0,0.08,,70,1,,70,70,,18.71875
189.4797555,193.1710693,-271.5107821,192.849729,193.1257209,-271.0875332,171.6361121,,133.6,1.86,7.82,0,0.15,,70,1,,70,70,,18.71875
189.4797555,193.1710693,-271.5107821,192.8727944,193.1257209,-271.0875332,171.6361121,,134.3,3.21,8.08,0,0.22,,70,1,,70,70,,18.65625
189.433614,193.1479986,-271.5107821,192.8727944,193.1026528,-271.0875332,171.6361121,,132.9,3.56,7.59,0,0.13,,70,1,,70,70,,18.71875
189.4105433,193.1249279,-271.5107821,192.849729,193.1026528,-271.0875332,171.613052,,133,2.46,8.8,0,0.42,,70,1,,69.4375,70,,18.6875
189.4105433,193.1249279,-271.5107821,192.849729,193.0334487,-271.0875332,171.5899919,,130.3,2.17,8.23,0,0.18,,70,1,,69.4375,70,,18.71875
189.4105433,193.1249279,-271.5107821,192.849729,193.0334487,-271.0875332,171.5899919,,131.9,3.05,8.33,0,0.11,,70,1,,68.75,70,,18.6875
189.4105433,193.1249279,-271.5107821,192.8266636,193.0334487,-271.0875332,171.5899919,,130.7,3.03,8.03,0,0.02,,70,1,,69.4375,70,,18.6875
189.4797555,193.1249279,-271.5107821,192.8266636,193.0103806,-271.0875332,171.5669319,,129.4,2.65,8.55,0,0.55,,70,1,,68.75,70,,18.6875
189.5489676,193.1249279,-271.5107821,192.8266636,193.0103806,-271.0875332,171.5669319,,133.1,2.68,7.8,0,0.49,,70,1,,68.09375,70,,18.6875
189.5720383,193.1249279,-271.5107821,192.8266636,193.0103806,-271.0875332,171.5669319,,130.3,2.71,8.13,0,-0.02,,70,1,,68.75,70,,18.71875
189.5720383,193.1249279,-271.5107821,192.8266636,192.9873126,-271.0875332,171.5438718,,132.7,1.83,8.45,0,-0.18,,70,1,,68.09375,70,,18.6875
189.5720383,193.1249279,-271.5107821,192.8266636,192.9642445,-271.0875332,171.4746916,,129.5,2.28,8.18,0,-0.13,,70,1,,68.75,70,,18.6875
189.5720383,193.1249279,-271.5107821,192.8035982,192.9411765,-271.0875332,171.4746916,,127.6,2.95,8.6,0,0.32,,70,1,,68.09375,70,,18.65625
189.5028262,193.1249279,-271.5107821,192.8035982,192.9411765,-271.0875332,171.4746916,,132.9,2.6,7.7,0,0.19,,70,1,,68.75,70,,18.6875
189.5258969,193.1249279,-271.5107821,192.8035982,192.9181084,-271.0875332,171.4746916,,128.6,2.12,8.37,0,0.31,,70,1,,68.75,70,,18.6875
189.5489676,193.1018572,-271.5107821,192.8035982,192.8719723,-271.0875332,171.4746916,,129.3,2.26,8.15,0,-0.23,,70,1,,68.75,70,,18.71875
189.5489676,193.1018572,-271.5107821,192.8035982,192.8489043,-271.0875332,171.4746916,,129.1,2.85,8.45,0,0.26,,70,1,,68.09375,70,,18.71875
189.5489676,193.1018572,-271.5107821,192.8035982,192.8489043,-271.0875332,171.4746916,,128.9,1.61,8.04,0,0.3,,70,1,,68.75,70,,18.65625
189.5489676,193.0326451,-271.5107821,192.7574674,192.8489043,-271.0875332,171.4516315,,129.7,2.5,8.17,0,0.24,,70,1,,68.09375,70,,18.6875
189.6181797,193.0326451,-271.5107821,192.7574674,192.8489043,-271.0875332,171.4516315,,126.3,2.36,8.24,0,0.28,,70,1,,68.75,70,,18.6875
189.6412504,193.0326451,-271.5107821,192.7574674,192.8258362,-271.0875332,171.4285714,,129,2.05,8.26,0,0.31,,70,1,,70.03125,70,,18.71875
189.6412504,193.0095743,-271.5107821,192.734402,192.8027682,-271.0875332,171.4055114,,128.5,2.49,7.96,0,0.46,,70,1,,70.03125,70,,18.65625
189.6181797,193.0095743,-271.5107821,192.734402,192.8027682,-271.0875332,171.4055114,,129,2.17,8.22,0,-0.01,,70,1,,70.03125,70,,18.65625
189.595109,193.0095743,-271.5107821,192.7113366,192.7797001,-271.0875332,171.3593912,,126.3,2.59,8.21,0,0.16,,70,1,,70.03125,70,,18.71875
189.4797555,192.9865036,-271.5107821,192.6882712,192.7566321,-271.0875332,171.3363311,,126.9,2.39,7.82,0,0.04,,70,1,,68.75,70,,18.6875
189.4566847,192.9634329,-271.5107821,192.6882712,192.7566321,-271.0875332,171.3363311,,123,2.17,8.08,0,-0.06,,70,1,,68.75,70,,18.6875
189.433614,192.9634329,-271.5107821,192.6652059,192.7566321,-271.0875332,171.3363311,,121.1,1.86,7.95,0,0.54,,70,1,,69.4375,70,,18.65625
189.4105433,192.9403622,-271.5107821,192.6421405,192.733564,-271.0875332,171.3363311,,128.9,2.54,7.81,0,0.59,,70,1,,69.4375,70,,18.6875
189.4105433,192.9403622,-271.5107821,192.6421405,192.733564,-271.0875332,171.3363311,,126.2,2.1,7.72,0,0.23,,70,1,,69.4375,70,,18.6875
189.3182605,192.9403622,-271.5107821,192.6421405,192.733564,-271.0875332,171.3363311,,126.1,1.36,7.94,0,0.72,,70,1,,69.4375,70,,18.6875
189.3182605,192.9403622,-271.5107821,192.6421405,192.733564,-271.0875332,171.3363311,,124.7,1.41,8.03,0,0.44,,70,1,,69.4375,70,,18.6875
189.433614,192.9172915,-271.5107821,192.6421405,192.733564,-271.0875332,171.3363311,,123.2,2.55,8.03,0,0.16,,70,1,,69.4375,70,,18.6875
189.4797555,192.9172915,-271.5107821,192.6421405,192.733564,-271.0875332,171.3363311,,127.5,2.35,8.49,0,0.17,,70,1,,68.75,70,,18.6875
189.5258969,192.9172915,-271.5107821,192.6190751,192.733564,-271.0875332,171.3363311,,122.2,2.25,8.47,0,-0.09,,70,1,,68.75,70,,18.6875
189.5489676,192.9172915,-271.5107821,192.6190751,192.710496,-271.0875332,171.290211,,126.5,2.15,7.8,0,0.43,,70,1,,69.4375,70,,18.625
189.5489676,192.9172915,-271.5107821,192.6190751,192.6182238,-271.0875332,171.2671509,,123.3,2.44,7.99,0,0.15,,70,1,,69.4375,70,,18.65625
189.5489676,192.8942208,-271.5107821,192.6190751,192.6182238,-271.0875332,171.2671509,,126.9,1.75,8.41,0,0.37,,70,1,,69.4375,70,,18.65625
189.5489676,192.8711501,-271.5107821,192.5960097,192.6182238,-271.0875332,171.2671509,,124.9,2.33,8.71,0,0.23,,70,1,,68.75,70,,18.6875
189.5258969,192.8711501,-271.5107821,192.5960097,192.6182238,-271.0875332,171.1979707,,120.6,2.56,8.2,0,0.32,,70,1,,69.4375,70,,18.65625
189.433614,192.8711501,-271.5107821,192.5960097,192.6182238,-271.0875332,171.1749106,,121,2.08,8.36,0,0.13,,70,1,,69.4375,70,,18.6875
189.4105433,192.8711501,-271.5107821,192.5960097,192.6182238,-271.0875332,171.1749106,,121.2,2.29,8.1,0,0.25,,70,1,,69.4375,70,,18.6875
189.272119,192.8711501,-271.5107821,192.5960097,192.5951557,-271.0875332,171.1749106,,123.5,1.61,8.6,0,0.41,,70,1,,69.4375,70,,18.6875
189.2951898,192.8711501,-271.5107821,192.5960097,192.5720877,-271.0875332,171.1749106,,121.5,2.13,8.1,0,0.3,,70,1,,69.4375,70,,18.6875
189.3182605,192.8480794,-271.5107821,192.5960097,192.5720877,-271.0875332,171.1749106,,121.5,1.92,8.51,0,0.33,,70,1,,69.4375,70,,18.6875
189.3874726,192.8250087,-271.5107821,192.5960097,192.5720877,-271.0875332,171.1749106,,123.7,1.87,8.54,0,0.29,,70,1,,69.4375,70,,18.65625
189.4105433,192.8019379,-271.5107821,192.5960097,192.5720877,-271.0875332,171.1749106,,118.8,3.17,7.91,0,-0.04,,70,1,,69.4375,70,,18.6875
189.4105433,192.8019379,-271.5107821,192.5960097,192.5720877,-271.0875332,171.1749106,,120,1.17,8.84,0,0.12,,70,1,,69.4375,70,,18.65625
189.4105433,192.8019379,-271.5107821,192.5729443,192.5720877,-271.0875332,171.1749106,,121.6,3.07,8.1,0,0.09,,70,1,,68.75,70,,18.65625
189.4105433,192.8019379,-271.5107821,192.5729443,192.5720877,-271.0875332,171.1749106,,122,2.06,8.15,0,-0.15,,70,1,,69.4375,70,,18.6875
189.433614,192.8019379,-271.5107821,192.5729443,192.5720877,-271.0875332,171.1749106,,119.5,1.93,7.63,0,0.26,,70,1,,69.4375,70,,18.6875
189.5258969,192.8019379,-271.5107821,192.5729443,192.5720877,-271.0875332,171.1749106,,117.1,2.69,8.02,0,0.25,,70,1,,69.4375,70,,18.6875
189.5489676,192.8019379,-271.5107821,192.5729443,192.5720877,-271.0875332,171.1518506,,119.3,1.7,8.35,0,0.13,,70,1,,69.4375,70,,18.6875
189.5489676,192.7788672,-271.5107821,192.5498789,192.5720877,-271.0875332,171.1518506,,116.6,1.86,8.23,0,-0.17,,70,1,,69.4375,70,,18.625
189.5489676,192.7788672,-271.5107821,192.5498789,192.5720877,-271.0875332,171.1518506,,118.6,2.43,8.32,0,0.11,,70,1,,69.4375,70,,18.65625
189.5258969,192.7557965,-271.5107821,192.5498789,192.5720877,-271.0875332,171.1518506,,119.4,2.21,8.03,0,0.23,,70,1,,69.4375,70,,18.71875
189.5028262,192.7557965,-271.5107821,192.5268135,192.5720877,-271.0875332,171.1518506,,117.9,2.06,9.02,0,-0.04,,70,1,,70.03125,70,,18.6875
189.5028262,192.7096551,-271.5107821,192.5268135,192.5720877,-271.0875332,171.1287905,,117,1.91,8.16,0,0.01,,70,1,,70.03125,70,,18.71875
189.5028262,192.6865844,-271.5107821,192.5268135,192.5720877,-271.0875332,171.1287905,,117.8,2.75,8.8,0,0.19,,70,1,,69.4375,70,,18.65625
189.5028262,192.6865844,-271.5107821,192.5268135,192.5720877,-271.0875332,171.1287905,,121.1,1.59,8.7,0,0.14,,70,1,,69.4375,70,,18.71875
189.5028262,192.6865844,-271.5107821,192.5037481,192.5720877,-271.0875332,171.1287905,,117.9,1.75,8.53,0,0.22,,70,1,,69.4375,70,,18.6875
189.5258969,192.6865844,-271.5107821,192.5037481,192.5720877,-271.0875332,171.1518506,,113.4,1.86,8.23,0,0.04,,70,1,,69.4375,70,,18.6875
189.433614,192.6865844,-271.5107821,192.5037481,192.5720877,-271.0875332,171.1518506,,115.4,1.95,8.45,0,0.22,,70,1,,69.4375,70,,18.6875
189.4105433,192.6635137,-271.5107821,192.5037481,192.5720877,-271.0875332,171.1518506,,116.9,2.64,8.58,0,-0.07,,70,1,,69.4375,70,,18.65625
189.433614,192.6635137,-271.5107821,192.5037481,192.5720877,-271.0875332,171.1518506,,116.5,1.4,8.71,0,0.17,,70,1,,69.4375,70,,18.71875
189.4797555,192.6635137,-271.5107821,192.4806827,192.5720877,-271.0875332,171.1518506,,109,1.76,8.28,0,0.3,,70,1,,69.4375,70,,18.6875
189.5489676,192.6635137,-271.5107821,192.4806827,192.5720877,-271.0875332,171.1518506,,113.6,1.93,7.9,0,0,,70,1,,70.03125,70,,18.6875
189.5720383,192.6635137,-271.5107821,192.4806827,192.5490196,-271.0875332,171.1518506,,109.4,1.6,8.19,0,-0.28,,70,1,,70.03125,70,,18.6875
189.5720383,192.6635137,-271.5107821,192.4806827,192.5490196,-271.0875332,171.1518506,,113.4,2.31,8.55,0,0.01,,70,1,,70.03125,70,,18.71875
189.5720383,192.640443,-271.5107821,192.4806827,192.5490196,-271.0875332,171.1287905,,114.3,2.82,8.35,0,0.04,,70,1,,70.03125,70,,18.71875
189.5720383,192.640443,-271.5107821,192.4806827,192.5490196,-271.0875332,171.1287905,,108.8,2.43,7.76,0,0.14,,70,1,,70.03125,70,,18.71875
189.5720383,192.640443,-271.5107821,192.4806827,192.5720877,-271.0875332,171.1287905,,110.8,0.77,8.2,0,0.31,,70,1,,70.03125,70,,18.6875
189.5720383,192.640443,-271.5107821,192.4806827,192.6412918,-271.0875332,171.1518506,,113,1.54,8.58,0,0.34,,70,1,,70.75,70,,18.6875
189.5489676,192.640443,-271.5107821,192.4806827,192.6643599,-271.0875332,171.1518506,,113.4,0.95,8.26,0,0.19,,70,1,,70.03125,70,,18.6875
189.5258969,192.640443,-271.5107821,192.4806827,192.6643599,-271.0875332,171.1057304,,111.8,1.89,8.35,0,0.67,,70,1,,69.4375,70,,18.65625
189.5258969,192.640443,-271.5107821,192.4806827,192.6643599,-271.0875332,171.1057304,,113.3,1.71,8.01,0,0.69,,70,1,,68.75,70,,18.6875
189.5258969,192.6173722,-271.5107821,192.4806827,192.6182238,-271.0875332,171.1057304,,111.3,1.13,8.24,0,0.33,,70,1,,68.75,70,,18.6875
189.5028262,192.6173722,-271.5107821,192.4806827,192.5951557,-271.0875332,171.0826704,,108.7,2.17,8.67,0,0.02,,70,1,,70.03125,70,,18.6875
189.433614,192.6173722,-271.5107821,192.4806827,192.5951557,-271.0875332,171.0826704,,110.4,1.36,8.82,0,0.04,,70,1,,70.03125,70,,18.71875
189.4105433,192.5712308,-271.5107821,192.4806827,192.5951557,-271.0875332,171.0826704,,110.4,1.36,8.82,0,0.04,,70,1,,70.6875,70,,18.71875
189.3874726,192.5481601,-271.5107821,192.4806827,192.5951557,-271.0875332,171.0826704,,112.5,2,8.37,0,0.28,,70,1,,70.03125,70,,18.65625
189.3874726,192.5481601,-271.5107821,192.4806827,192.6182238,-271.0875332,171.0826704,,109,2.2,8,0,0.51,,70,1,,70.6875,70,,18.6875
189.3874726,192.5481601,-271.5107821,192.4806827,192.6412918,-271.0875332,171.1057304,,108.7,1.7,8.51,0,0.46,,70,1,,70.6875,70,,18.71875
189.3874726,192.5020187,-271.5107821,192.4576173,192.6412918,-271.0875332,171.1287905,,108.6,1.42,8.27,0,0.33,,70,1,,70.03125,70,,18.71875
189.433614,192.5020187,-271.5107821,192.4576173,192.6412918,-271.0875332,171.1287905,,108.2,1.32,8.25,0,0.19,,70,1,,70,70,,18.6875
189.4566847,192.5020187,-271.5107821,192.4576173,192.6412918,-271.0875332,171.1287905,,108.4,1.39,8.72,0,0.42,,70,1,,70.6875,70,,18.71875
189.4797555,192.5020187,-271.5107821,192.4576173,192.6412918,-271.0875332,171.1287905,,112.3,2.39,8.4,0,0.33,,70,1,,70,70,,18.6875
189.5028262,192.5020187,-271.5107821,192.4576173,192.6643599,-271.0875332,171.1287905,,110,1.86,8.83,0,0.1,,70,1,,70,70,,18.71875
189.5028262,192.5020187,-271.5107821,192.4576173,192.6643599,-271.0875332,171.1287905,,108.7,1.41,8.32,0,0.34,,70,1,,70,70,,18.71875
189.4797555,192.5020187,-271.5107821,192.4576173,192.6643599,-271.0875332,171.1287905,,108.3,2.21,8.41,0,-0.05,,70,1,,69.4375,70,,18.71875
189.433614,192.5020187,-271.5107821,192.4576173,192.6874279,-271.0875332,171.1518506,,106.4,1.93,8.85,0,-0.14,,70,1,,69.4375,70,,18.6875
189.3413312,192.478948,-271.5107821,192.4576173,192.710496,-271.0875332,171.1518506,,106.7,1.36,8.32,0,0.17,,70,1,,69.4375,70,,18.71875
189.272119,192.4558773,-271.5107821,192.4576173,192.733564,-271.0875332,171.1518506,,107.5,1.44,8.29,0,0.25,,70,1,,69.4375,70,,18.71875
189.1336948,192.4328066,-271.5107821,192.4114866,192.733564,-271.0875332,171.1287905,,106,1.26,8.36,0,0.03,,70,1,,68.75,70,,18.71875
189.1106241,192.4097358,-271.5107821,192.4114866,192.7797001,-271.0875332,171.1518506,,106.7,1.47,8.53,0,0.33,,70,1,,69.4375,70,,18.71875
189.1798362,192.4097358,-271.5107821,192.4114866,192.8027682,-271.0875332,171.1518506,,105.3,1.69,8.59,0,0.21,,70,1,,68.75,70,,18.71875
189.2029069,192.4097358,-271.5107821,192.4114866,192.8027682,-271.0875332,171.1518506,,108.1,0.84,9.07,0,0.25,,70,1,,68.09375,70,,18.65625
189.272119,192.4097358,-271.5107821,192.4114866,192.8027682,-271.0875332,171.1518506,,109.7,1.24,8.84,0,0.58,,70,1,,68.75,70,,18.6875
189.3644019,192.3635944,-271.5107821,192.4114866,192.8258362,-271.0875332,171.1518506,,105.5,1.35,8.74,0,0.23,,70,1,,68.75,70,,18.6875
189.3644019,192.3405237,-271.5107821,192.4114866,192.8258362,-271.0875332,171.1518506,,105.8,1.65,8.43,0,0.15,,70,1,,68.09375,70,,18.71875
189.3644019,192.3405237,-271.5107821,192.4114866,192.8258362,-271.0875332,171.1518506,,105.6,1.16,8.17,0,-0.06,,70,1,,68.75,70,,18.6875
189.3644019,192.3405237,-271.5107821,192.4114866,192.8258362,-271.0875332,171.1287905,,106.7,1.44,8.29,0,0.27,,70,1,,69.4375,70,,18.71875
189.3874726,192.3405237,-271.5107821,192.4114866,192.8258362,-271.0875332,171.1287905,,103.5,1.54,8.41,0,0.31,,70,1,,68.75,70,,18.65625
189.4797555,192.317453,-271.5107821,192.3884212,192.8258362,-271.0875332,171.1287905,,105.5,1.66,8.67,0,0.11,,70,1,,68.09375,70,,18.71875
189.5028262,192.317453,-271.5107821,192.3884212,192.8258362,-271.0875332,171.1287905,,103.1,1.96,8.85,0,0.24,,70,1,,68.09375,70,,18.71875
189.4797555,192.317453,-271.5107821,192.3884212,192.8258362,-271.0875332,171.1287905,,104.3,1.22,8.18,0,0.08,,70,1,,68.75,70,,18.75
189.433614,192.317453,-271.5107821,192.3884212,192.8489043,-271.0875332,171.1287905,,106.9,1.48,8.83,0,-0.02,,70,1,,68.75,70,,18.71875
189.3644019,192.2943823,-271.5107821,192.3884212,192.8489043,-271.0875332,171.1287905,,101.4,0.86,8.64,0,0.45,,70,1,,68.09375,70,,18.65625
189.3644019,192.2713116,-271.5107821,192.3884212,192.8489043,-271.0875332,171.1287905,,104.4,1.39,8.23,0,0.16,,70,1,,68.75,70,,18.6875
189.3644019,192.2482409,-271.5107821,192.3884212,192.8489043,-271.0875332,171.1287905,,100.6,1.31,8.5,0,0.23,,70,1,,69.4375,70,,18.71875
189.3644019,192.2482409,-271.5107821,192.3884212,192.8719723,-271.0875332,171.1287905,,103.8,1.29,8.7,0,0.12,,70,1,,70.03125,70,,18.71875
189.3874726,192.2482409,-271.5107821,192.3884212,192.8950404,-271.0875332,171.1287905,,103.1,1.64,8.02,0,0,,70,1,,69.4375,70,,18.71875
189.4105433,192.2482409,-271.5107821,192.3884212,192.8950404,-271.0875332,171.1287905,,99.83,1.62,8.32,0,0.6,,70,1,,69.4375,70,,18.71875
189.433614,192.2251701,-271.5107821,192.3884212,192.9181084,-271.0875332,171.1287905,,104.8,1.64,8.92,0,-0.02,,70,1,,69.4375,70,,18.71875
189.4566847,192.2251701,-271.5107821,192.3653558,192.9181084,-271.0875332,171.1287905,,102.6,1.64,8.61,0,0.54,,70,1,,69.4375,70,,18.71875
188.9721998,192.2020994,-271.5107821,192.3422904,192.9181084,-271.0875332,171.1287905,,104.2,1.32,8.55,0,0.24,,70,1,,69.4375,70,,18.71875
188.8799169,192.2020994,-271.5107821,192.3422904,192.9181084,-271.0875332,171.1287905,,100.5,1.45,8.17,0,0.49,,70,1,,69.4375,70,,18.71875
188.8107048,192.2020994,-271.5107821,192.3422904,192.9181084,-271.0875332,171.1287905,,100.5,2.05,8.28,0,0.26,,70,1,,69.4375,70,,18.71875
188.7876341,192.1790287,-271.5107821,192.3422904,192.9411765,-271.0875332,171.1287905,,99.07,1.52,8.72,0,0.22,,70,1,,69.4375,70,,18.6875
188.8107048,192.1790287,-271.5107821,192.3422904,192.9642445,-271.0875332,171.1287905,,98.74,1.34,8.06,0,0.46,,70,1,,69.4375,70,,18.6875
188.8568462,192.1790287,-271.5107821,192.3422904,192.9642445,-271.0875332,171.1287905,,101.5,0.91,8.5,0,0.55,,70,1,,69.4375,70,,18.71875
188.9491291,192.155958,-271.5107821,192.3422904,192.9411765,-271.0875332,171.1287905,,99.04,1.06,8.64,0,0.43,,70,1,,69.4375,70,,18.6875
189.1106241,192.155958,-271.5107821,192.3422904,192.9411765,-271.0875332,171.1287905,,102.6,1.14,8.48,0,0.7,,70,1,,69.4375,70,,18.71875
189.1336948,192.155958,-271.5107821,192.3422904,192.9642445,-271.0875332,171.1287905,,100.4,1.67,9.04,0,0.16,,70,1,,69.4375,70,,18.71875
189.272119,192.155958,-271.5107821,192.3422904,192.9873126,-271.0875332,171.1287905,,99.38,2.09,8.61,0,0.43,,70,1,,69.4375,70,,18.71875
189.2951898,192.155958,-271.5107821,192.3422904,193.0103806,-271.0875332,171.1518506,,100.2,1.04,9,0,0.47,,70,1,,69.4375,70,,18.6875
189.272119,192.155958,-271.5107821,192.3422904,193.0334487,-271.0875332,171.1518506,,99.67,0.67,8.32,0,0.4,,70,1,,69.4375,70,,18.71875
189.2490483,192.1328873,-271.5107821,192.3422904,193.0334487,-271.0875332,171.1518506,,100.1,1.28,8.53,0,0.24,,70,1,,69.4375,70,,18.6875
189.2490483,192.1328873,-271.5107821,192.3422904,193.0334487,-271.0875332,171.1518506,,100.7,1.83,9.07,0,0.22,,70,1,,69.4375,70,,18.6875
189.272119,192.1328873,-271.5107821,192.3422904,193.0334487,-271.0875332,171.1518506,,101.3,1.33,8.81,0,0.37,,70,1,,69.4375,70,,18.6875
189.2951898,192.1328873,-271.5107821,192.3422904,193.0565167,-271.0875332,171.1518506,,100.7,1.59,8.87,0,0.07,,70,1,,69.4375,70,,18.71875
189.3874726,192.1328873,-271.5107821,192.3422904,193.0565167,-271.0875332,171.1518506,,96.46,1.82,9.29,0,0.53,,70,1,,69.4375,70,,18.71875
189.4105433,192.1328873,-271.5107821,192.319225,193.0565167,-271.0875332,171.1518506,,101.2,2.02,8.83,0,0.32,,70,1,,69.4375,70,,18.6875
